season,week,celebrity_name,nonbayes_vote_share
18,8,Candace Cameron Bure,0.22751837968826294
18,9,Candace Cameron Bure,0.25016748905181885
18,10,Candace Cameron Bure,0.26120254397392273
18,1,Charlie White,0.14221617579460144
18,2,Charlie White,0.14445379376411438
18,3,Charlie White,0.14721736311912537
18,4,Charlie White,0.14923925697803497
18,5,Charlie White,0.15066508948802948
18,6,Charlie White,0.14623211324214935
18,7,Charlie White,0.12873229384422302
18,8,Charlie White,0.08918419480323792
18,9,Charlie White,0.042247891426086426
18,1,Cody Simpson,0.000334135809680447
18,2,Cody Simpson,0.00033209851244464517
18,3,Cody Simpson,0.0003263401158619672
18,4,Cody Simpson,0.00031908528762869537
18,5,Cody Simpson,0.00031053685233928263
18,1,Danica McKellar,0.1300555318593979
18,2,Danica McKellar,0.12659470736980438
18,3,Danica McKellar,0.11788146942853928
18,4,Danica McKellar,0.10918685793876648
18,5,Danica McKellar,0.10071643441915512
18,6,Danica McKellar,0.08137426525354385
18,7,Danica McKellar,0.052833810448646545
18,8,Danica McKellar,0.026955073699355125
18,1,Diana Nyad,0.00014505266153719276
18,1,Drew Carey,0.0008992560906335711
18,2,Drew Carey,0.0008922098786570132
18,3,Drew Carey,0.0008734343573451042
18,4,Drew Carey,0.0008504073484800756
18,5,Drew Carey,0.0008244742057286203
18,6,Drew Carey,0.0007702775183133781
18,1,James Maslow,0.15689951181411743
18,2,James Maslow,0.1571272611618042
18,3,James Maslow,0.16276158392429352
18,4,James Maslow,0.1677045077085495
18,5,James Maslow,0.17208561301231384
18,6,James Maslow,0.1855698525905609
18,7,James Maslow,0.20386038720607758
18,8,James Maslow,0.22490383684635162
18,9,James Maslow,0.2419874221086502
18,10,James Maslow,0.25266191363334656
18,1,Meryl Davis,0.15189224481582642
18,2,Meryl Davis,0.15398316085338593
18,3,Meryl Davis,0.16021884977817535
18,4,Meryl Davis,0.1658243089914322
18,5,Meryl Davis,0.17091801762580872
18,6,Meryl Davis,0.1782812774181366
18,7,Meryl Davis,0.19463206827640533
18,8,Meryl Davis,0.21888519823551178
18,9,Meryl Davis,0.2325269728899002
18,10,Meryl Davis,0.2427843064069748
18,1,NeNe Leakes,0.10679585486650467
18,2,NeNe Leakes,0.09835950285196304
18,3,NeNe Leakes,0.08060921728610992
18,4,NeNe Leakes,0.06571249663829803
18,5,NeNe Leakes,0.05334801226854324
18,6,NeNe Leakes,0.03655586391687393
18,7,NeNe Leakes,0.02052411064505577
18,1,Sean Avery,0.0002490468032192439
18,2,Sean Avery,0.0002475267683621496
19,1,Alfonso Ribeiro,0.12277726829051971
19,2,Alfonso Ribeiro,0.1259130835533142
19,3,Alfonso Ribeiro,0.12980332970619202
19,4,Alfonso Ribeiro,0.1325315535068512
19,5,Alfonso Ribeiro,0.14180247485637665
19,6,Alfonso Ribeiro,0.14945462346076965
19,7,Alfonso Ribeiro,0.16587121784687042
19,8,Alfonso Ribeiro,0.18430539965629578
19,9,Alfonso Ribeiro,0.2075129598379135
19,10,Alfonso Ribeiro,0.23683246970176697
19,11,Alfonso Ribeiro,0.25032350420951843
19,1,Antonio Sabato Jr.,0.10354071110486984
19,2,Antonio Sabato Jr.,0.09673444926738739
19,3,Antonio Sabato Jr.,0.0850052535533905
19,4,Antonio Sabato Jr.,0.06663177907466888
19,5,Antonio Sabato Jr.,0.04443447291851044
19,6,Antonio Sabato Jr.,0.02918919362127781
19,7,Antonio Sabato Jr.,0.016004443168640137
19,1,Bethany Mota,0.1248149573802948
19,2,Bethany Mota,0.1259128451347351
19,3,Bethany Mota,0.1285279393196106
19,4,Bethany Mota,0.1367163509130478
19,5,Bethany Mota,0.14534828066825867
19,6,Bethany Mota,0.15221649408340454
19,7,Bethany Mota,0.164151132106781
19,8,Bethany Mota,0.18558013439178467
19,9,Bethany Mota,0.2105020433664322
19,10,Bethany Mota,0.23637983202934265
19,11,Bethany Mota,0.24984511733055115
19,1,Betsey Johnson,0.00031588462297804654
19,2,Betsey Johnson,0.00031480580219067633
19,3,Betsey Johnson,0.00031232406035996974
19,4,Betsey Johnson,0.00030636804876849055
19,1,Janel Parrish,0.1267613172531128
19,2,Janel Parrish,0.12629039585590363
19,3,Janel Parrish,0.1282634735107422
19,4,Janel Parrish,0.13565362989902496
19,5,Janel Parrish,0.14682219922542572
19,6,Janel Parrish,0.15653623640537262
19,7,Janel Parrish,0.16873402893543243
19,8,Janel Parrish,0.18278302252292633
19,9,Janel Parrish,0.205155611038208
19,10,Janel Parrish,0.23022031784057617
19,11,Janel Parrish,0.2433348149061203
19,1,Jonathan Bennett,0.0006396471289917827
19,2,Jonathan Bennett,0.0006371521158143878
19,3,Jonathan Bennett,0.000631189439445734
19,4,Jonathan Bennett,0.000617531593888998
19,5,Jonathan Bennett,0.0005887959850952029
19,6,Jonathan Bennett,0.0005526594468392432
19,1,Lea Thompson,0.11947610229253769
19,2,Lea Thompson,0.11923005431890488
19,3,Lea Thompson,0.11999040842056274
19,4,Lea Thompson,0.11592044681310654
19,5,Lea Thompson,0.11098294705152512
19,6,Lea Thompson,0.10466825217008591
19,7,Lea Thompson,0.08353080600500107
19,8,Lea Thompson,0.05440174788236618
19,9,Lea Thompson,0.026332002133131027
19,1,Lolo Jones,0.000130437794723548
19,1,Michael Waltrip,0.1363309770822525
19,2,Michael Waltrip,0.13544021546840668
19,3,Michael Waltrip,0.13085059821605682
19,4,Michael Waltrip,0.12181035429239273
19,5,Michael Waltrip,0.10040275752544403
19,6,Michael Waltrip,0.08152131736278534
19,7,Michael Waltrip,0.052924156188964844
19,8,Michael Waltrip,0.026613151654601097
19,1,Randy Couture,0.00021670777641702443
19,2,Randy Couture,0.00021606635709758848
19,3,Randy Couture,0.0002145477046724409
19,1,Sadie Robertson,0.12685267627239227
19,2,Sadie Robertson,0.12988342344760895
19,3,Sadie Robertson,0.1341152936220169
19,4,Sadie Robertson,0.13871678709983826
19,5,Sadie Robertson,0.14954207837581635
19,6,Sadie Robertson,0.15880364179611206
19,7,Sadie Robertson,0.17619526386260986
19,8,Sadie Robertson,0.19456937909126282
19,9,Sadie Robertson,0.2161848545074463
19,10,Sadie Robertson,0.2426728904247284
19,11,Sadie Robertson,0.2564965486526489
19,1,Tavis Smiley,0.00015931599773466587
19,2,Tavis Smiley,0.00015885135508142412
19,1,Tommy Chong,0.13798405230045319
19,2,Tommy Chong,0.1392686516046524
19,3,Tommy Chong,0.14228564500808716
19,4,Tommy Chong,0.1510951966047287
19,5,Tommy Chong,0.16007593274116516
19,6,Tommy Chong,0.16705766320228577
19,7,Tommy Chong,0.17258892953395844
19,8,Tommy Chong,0.17174723744392395
19,9,Tommy Chong,0.13431251049041748
19,10,Tommy Chong,0.05389445275068283
20,1,Charlotte McKinney,0.00018342406838200986
20,2,Charlotte McKinney,0.0001833781279856339
20,3,Charlotte McKinney,0.00018199149053543806
20,1,Chris Soules,0.1646987795829773
20,2,Chris Soules,0.16469945013523102
20,3,Chris Soules,0.1619795709848404
20,4,Chris Soules,0.1597597450017929
20,5,Chris Soules,0.1520271599292755
20,6,Chris Soules,0.13427482545375824
20,7,Chris Soules,0.10489095002412796
20,8,Chris Soules,0.05399084836244583
20,1,Michael Sam,0.00025597383501008153
20,2,Michael Sam,0.00025591798475943506
20,3,Michael Sam,0.0002539451525080949
20,4,Michael Sam,0.0002492896746844053
20,1,Nastia Liukin,0.14057806134223938
20,2,Nastia Liukin,0.1405777782201767
20,3,Nastia Liukin,0.1425090730190277
20,4,Nastia Liukin,0.14458271861076355
20,5,Nastia Liukin,0.14629670977592468
20,6,Nastia Liukin,0.15041792392730713
20,7,Nastia Liukin,0.14612442255020142
20,8,Nastia Liukin,0.12335048615932465
20,9,Nastia Liukin,0.06182675063610077
20,1,Noah Galloway,0.1598886400461197
20,2,Noah Galloway,0.1598888337612152
20,3,Noah Galloway,0.16219912469387054
20,4,Noah Galloway,0.1672838032245636
20,5,Noah Galloway,0.177185520529747
20,6,Noah Galloway,0.18985138833522797
20,7,Noah Galloway,0.21479785442352295
20,8,Noah Galloway,0.27241799235343933
20,9,Noah Galloway,0.3235262334346771
20,10,Noah Galloway,0.3448466956615448
20,1,Patti LaBelle,0.0020763601642102003
20,2,Patti LaBelle,0.0020759785547852516
20,3,Patti LaBelle,0.002048288006335497
20,4,Patti LaBelle,0.0019852195400744677
20,5,Patti LaBelle,0.0018823707941919565
20,6,Patti LaBelle,0.0017249135999009013
20,1,Redfoo,0.0001334558182861656
20,2,Redfoo,0.00013343854516278952
20,1,Riker Lynch,0.1472625732421875
20,2,Riker Lynch,0.14726243913173676
20,3,Riker Lynch,0.14972442388534546
20,4,Riker Lynch,0.15454117953777313
20,5,Riker Lynch,0.1607336550951004
20,6,Riker Lynch,0.17677633464336395
20,7,Riker Lynch,0.20459333062171936
20,8,Riker Lynch,0.2478950321674347
20,9,Riker Lynch,0.30498310923576355
20,10,Riker Lynch,0.32508227229118347
20,1,Robert Herjavec,0.15279169380664825
20,2,Robert Herjavec,0.1527917981147766
20,3,Robert Herjavec,0.1533697098493576
20,4,Robert Herjavec,0.15259265899658203
20,5,Robert Herjavec,0.15221016108989716
20,6,Robert Herjavec,0.13628888130187988
20,7,Robert Herjavec,0.10658759623765945
20,8,Robert Herjavec,0.05501198768615723
20,1,Rumer Willis,0.1475810408592224
20,2,Rumer Willis,0.14758087694644928
20,3,Rumer Willis,0.15015870332717896
20,4,Rumer Willis,0.15431088209152222
20,5,Rumer Willis,0.160904660820961
20,6,Rumer Willis,0.17896538972854614
20,7,Rumer Willis,0.20527473092079163
20,8,Rumer Willis,0.2473336011171341
20,9,Rumer Willis,0.30966389179229736
20,10,Rumer Willis,0.3300710618495941
20,1,Suzanne Somers,0.00045467025483958423
20,2,Suzanne Somers,0.0004545964184217155
20,3,Suzanne Somers,0.00045087115722708404
20,4,Suzanne Somers,0.00044206215534359217
20,5,Suzanne Somers,0.0004266902105882764
20,1,Willow Shields,0.08409532159566879
20,2,Willow Shields,0.0840955376625061
20,3,Willow Shields,0.07712423801422119
20,4,Willow Shields,0.06425245106220245
20,5,Willow Shields,0.04833310469985008
20,6,Willow Shields,0.03170032799243927
20,7,Willow Shields,0.01773112639784813
21,1,Alek Skarlatos,0.15692871809005737
21,2,Alek Skarlatos,0.15692873299121857
21,3,Alek Skarlatos,0.16087205708026886
21,4,Alek Skarlatos,0.16466176509857178
21,5,Alek Skarlatos,0.17325431108474731
21,6,Alek Skarlatos,0.18131032586097717
21,7,Alek Skarlatos,0.1911410689353943
21,8,Alek Skarlatos,0.21578723192214966
21,9,Alek Skarlatos,0.24254311621189117
21,10,Alek Skarlatos,0.26604652404785156
21,11,Alek Skarlatos,0.2660437226295471
21,1,Alexa PenaVega,0.14948859810829163
21,2,Alexa PenaVega,0.14948871731758118
21,3,Alexa PenaVega,0.1509186029434204
21,4,Alexa PenaVega,0.15212905406951904
21,5,Alexa PenaVega,0.147296741604805
21,6,Alexa PenaVega,0.14184758067131042
21,7,Alexa PenaVega,0.12236088514328003
21,8,Alexa PenaVega,0.08681849390268326
21,9,Alexa PenaVega,0.042591847479343414
21,1,Andy Grammer,0.10265214741230011
21,2,Andy Grammer,0.1026524007320404
21,3,Andy Grammer,0.09299644082784653
21,4,Andy Grammer,0.08411994576454163
21,5,Andy Grammer,0.0661257803440094
21,6,Andy Grammer,0.051699914038181305
21,7,Andy Grammer,0.035247430205345154
21,8,Andy Grammer,0.019253229722380638
21,1,Bindi Irwin,0.14704598486423492
21,2,Bindi Irwin,0.1470458209514618
21,3,Bindi Irwin,0.14887860417366028
21,4,Bindi Irwin,0.15050263702869415
21,5,Bindi Irwin,0.15685559809207916
21,6,Bindi Irwin,0.1625923365354538
21,7,Bindi Irwin,0.1752237230539322
21,8,Bindi Irwin,0.19639849662780762
21,9,Bindi Irwin,0.214867502450943
21,10,Bindi Irwin,0.2356874644756317
21,11,Bindi Irwin,0.23568813502788544
21,1,Carlos PenaVega,0.15348275005817413
21,2,Carlos PenaVega,0.1534828096628189
21,3,Carlos PenaVega,0.15587103366851807
21,4,Carlos PenaVega,0.15805357694625854
21,5,Carlos PenaVega,0.1635311245918274
21,6,Carlos PenaVega,0.16828355193138123
21,7,Carlos PenaVega,0.18011605739593506
21,8,Carlos PenaVega,0.20139196515083313
21,9,Carlos PenaVega,0.23004668951034546
21,10,Carlos PenaVega,0.25233709812164307
21,11,Carlos PenaVega,0.25233811140060425
21,1,Chaka Khan,0.00014617860142607242
21,2,Chaka Khan,0.0001461620267946273
21,1,Gary Busey,0.0002181237214244902
21,2,Gary Busey,0.00021808712335769087
21,3,Gary Busey,0.00021665151871275157
21,4,Gary Busey,0.00021489984646905214
21,1,Hayes Grier,0.0005434338818304241
21,2,Hayes Grier,0.0005433670594356954
21,3,Hayes Grier,0.0005393631290644407
21,4,Hayes Grier,0.0005344456876628101
21,5,Hayes Grier,0.0005217675934545696
21,6,Hayes Grier,0.0005065170116722584
21,7,Hayes Grier,0.00047839933540672064
21,1,Kim Zolciak-Biermann,0.00014398300845641643
21,2,Kim Zolciak-Biermann,0.00014396655024029315
21,1,Nick Carter,0.15131419897079468
21,2,Nick Carter,0.15131425857543945
21,3,Nick Carter,0.15277881920337677
21,4,Nick Carter,0.15402080118656158
21,5,Nick Carter,0.15997549891471863
21,6,Nick Carter,0.1652616709470749
21,7,Nick Carter,0.17744126915931702
21,8,Nick Carter,0.19289375841617584
21,9,Nick Carter,0.22420498728752136
21,10,Nick Carter,0.24592889845371246
21,11,Nick Carter,0.24592994153499603
21,1,Paula Deen,0.0004009912663605064
21,2,Paula Deen,0.0004009381227660924
21,3,Paula Deen,0.0003980905457865447
21,4,Paula Deen,0.0003945651405956596
21,5,Paula Deen,0.0003852622176054865
21,6,Paula Deen,0.0003740957472473383
21,1,Tamar Braxton,0.1374911367893219
21,2,Tamar Braxton,0.13749104738235474
21,3,Tamar Braxton,0.136530339717865
21,4,Tamar Braxton,0.13536827266216278
21,5,Tamar Braxton,0.13205395638942719
21,6,Tamar Braxton,0.12812404334545135
21,7,Tamar Braxton,0.11799114942550659
21,8,Tamar Braxton,0.0874568372964859
21,9,Tamar Braxton,0.045745812356472015
21,1,Victor Espinoza,0.00014374544844031334
21,2,Victor Espinoza,0.00014373484009411186
22,1,Antonio Brown,0.14448904991149902
22,2,Antonio Brown,0.14448916912078857
22,3,Antonio Brown,0.14600035548210144
22,4,Antonio Brown,0.14839506149291992
22,5,Antonio Brown,0.15412704646587372
22,6,Antonio Brown,0.15723514556884766
22,7,Antonio Brown,0.15559011697769165
22,8,Antonio Brown,0.1338636875152588
22,9,Antonio Brown,0.06884551793336868
22,1,Doug Flutie,0.0005818697973154485
22,2,Doug Flutie,0.000581790111027658
22,3,Doug Flutie,0.0005768535775132477
22,4,Doug Flutie,0.0005631599924527109
22,5,Doug Flutie,0.0005304727237671614
22,6,Doug Flutie,0.0004907200345769525
22,1,Geraldo Rivera,0.00015538081061095
22,2,Geraldo Rivera,0.00015536166029050946
22,1,Ginger Zee,0.14443394541740417
22,2,Ginger Zee,0.144433856010437
22,3,Ginger Zee,0.14817285537719727
22,4,Ginger Zee,0.15518489480018616
22,5,Ginger Zee,0.17042185366153717
22,6,Ginger Zee,0.18382857739925385
22,7,Ginger Zee,0.20097127556800842
22,8,Ginger Zee,0.23500338196754456
22,9,Ginger Zee,0.29148414731025696
22,10,Ginger Zee,0.33727169036865234
22,1,Jodie Sweetin,0.11285760998725891
22,2,Jodie Sweetin,0.11285772174596786
22,3,Jodie Sweetin,0.10956589132547379
22,4,Jodie Sweetin,0.10190505534410477
22,5,Jodie Sweetin,0.08247316628694534
22,6,Jodie Sweetin,0.06556057184934616
22,7,Jodie Sweetin,0.04270153492689133
22,8,Jodie Sweetin,0.023409266024827957
22,1,Kim Fields,0.0913887619972229
22,2,Kim Fields,0.09138906002044678
22,3,Kim Fields,0.08521224558353424
22,4,Kim Fields,0.07305368036031723
22,5,Kim Fields,0.05485552176833153
22,6,Kim Fields,0.04045853763818741
22,7,Kim Fields,0.024805748835206032
22,1,Marla Maples,0.0002686496591195464
22,2,Marla Maples,0.00026858760975301266
22,3,Marla Maples,0.00026645802427083254
22,4,Marla Maples,0.00026055407943204045
22,1,Mischa Barton,0.00020041584502905607
22,2,Mischa Barton,0.00020036355999764055
22,3,Mischa Barton,0.00019876686565112323
22,1,Nyle DiMarco,0.14266283810138702
22,2,Nyle DiMarco,0.1426628679037094
22,3,Nyle DiMarco,0.14475606381893158
22,4,Nyle DiMarco,0.1540830433368683
22,5,Nyle DiMarco,0.16897635161876678
22,6,Nyle DiMarco,0.18201568722724915
22,7,Nyle DiMarco,0.19990664720535278
22,8,Nyle DiMarco,0.2361263632774353
22,9,Nyle DiMarco,0.2890664041042328
22,10,Nyle DiMarco,0.3344740867614746
22,1,Paige VanZant,0.13743464648723602
22,2,Paige VanZant,0.13743439316749573
22,3,Paige VanZant,0.14208899438381195
22,4,Paige VanZant,0.15051069855690002
22,5,Paige VanZant,0.16503693163394928
22,6,Paige VanZant,0.1777484267950058
22,7,Paige VanZant,0.19911114871501923
22,8,Paige VanZant,0.23668915033340454
22,9,Paige VanZant,0.28369078040122986
22,10,Paige VanZant,0.32825419306755066
22,1,Von Miller,0.09322948753833771
22,2,Von Miller,0.09322972595691681
22,3,Von Miller,0.08768169581890106
22,4,Von Miller,0.0748266652226448
22,5,Von Miller,0.055980134755373
22,6,Von Miller,0.04113604873418808
22,7,Von Miller,0.025101562961935997
22,1,Wanya Morris,0.13229727745056152
22,2,Wanya Morris,0.13229705393314362
22,3,Wanya Morris,0.13547983765602112
22,4,Wanya Morris,0.1412172019481659
22,5,Wanya Morris,0.14759859442710876
22,6,Wanya Morris,0.15152627229690552
22,7,Wanya Morris,0.1518118977546692
22,8,Wanya Morris,0.13490816950798035
22,9,Wanya Morris,0.06691313534975052
23,1,Amber Rose,0.00043256275239400566
23,2,Amber Rose,0.0004325005866121501
23,3,Amber Rose,0.00043098756577819586
23,4,Amber Rose,0.00042723084334284067
23,5,Amber Rose,0.00041919760406017303
23,6,Amber Rose,0.00040824682218953967
23,1,Babyface,0.0003227314737159759
23,2,Babyface,0.00032266866764985025
23,3,Babyface,0.0003216920013073832
23,4,Babyface,0.00031919722096063197
23,1,Calvin Johnson Jr.,0.1462906002998352
23,2,Calvin Johnson Jr.,0.14629068970680237
23,3,Calvin Johnson Jr.,0.14693085849285126
23,4,Calvin Johnson Jr.,0.15220648050308228
23,5,Calvin Johnson Jr.,0.1579747051000595
23,6,Calvin Johnson Jr.,0.16276142001152039
23,7,Calvin Johnson Jr.,0.17369599640369415
23,8,Calvin Johnson Jr.,0.19478178024291992
23,9,Calvin Johnson Jr.,0.22353611886501312
23,10,Calvin Johnson Jr.,0.2478007972240448
23,11,Calvin Johnson Jr.,0.258276104927063
23,1,Jake T. Austin,0.00011807599366875365
23,2,Jake T. Austin,0.00011806117981905118
23,1,James Hinchcliffe,0.14360491931438446
23,2,James Hinchcliffe,0.14360490441322327
23,3,James Hinchcliffe,0.14426715672016144
23,4,James Hinchcliffe,0.14544722437858582
23,5,James Hinchcliffe,0.15202076733112335
23,6,James Hinchcliffe,0.15772779285907745
23,7,James Hinchcliffe,0.16830654442310333
23,8,James Hinchcliffe,0.18438512086868286
23,9,James Hinchcliffe,0.219302237033844
23,10,James Hinchcliffe,0.23880280554294586
23,11,James Hinchcliffe,0.24889780580997467
23,1,Jana Kramer,0.14920932054519653
23,2,Jana Kramer,0.1492093801498413
23,3,Jana Kramer,0.1518366038799286
23,4,Jana Kramer,0.15447747707366943
23,5,Jana Kramer,0.15859031677246094
23,6,Jana Kramer,0.16162072122097015
23,7,Jana Kramer,0.1747826486825943
23,8,Jana Kramer,0.19271327555179596
23,9,Jana Kramer,0.21531173586845398
23,10,Jana Kramer,0.2397127002477646
23,11,Jana Kramer,0.24984610080718994
23,1,Laurie Hernandez,0.13790471851825714
23,2,Laurie Hernandez,0.13790452480316162
23,3,Laurie Hernandez,0.13932974636554718
23,4,Laurie Hernandez,0.1416238397359848
23,5,Laurie Hernandez,0.15054462850093842
23,6,Laurie Hernandez,0.15885528922080994
23,7,Laurie Hernandez,0.1713813990354538
23,8,Laurie Hernandez,0.18571527302265167
23,9,Laurie Hernandez,0.21100416779518127
23,10,Laurie Hernandez,0.23312488198280334
23,11,Laurie Hernandez,0.2429799735546112
23,1,Marilu Henner,0.14530235528945923
23,2,Marilu Henner,0.14530254900455475
23,3,Marilu Henner,0.14467428624629974
23,4,Marilu Henner,0.14365287125110626
23,5,Marilu Henner,0.1359882950782776
23,6,Marilu Henner,0.12779061496257782
23,7,Marilu Henner,0.10853040963411331
23,8,Marilu Henner,0.07183864712715149
23,9,Marilu Henner,0.030682865530252457
23,1,Maureen McCormick,0.0014385561225935817
23,2,Maureen McCormick,0.0014383001253008842
23,3,Maureen McCormick,0.0014283460332080722
23,4,Maureen McCormick,0.0014061389956623316
23,5,Maureen McCormick,0.0013640760444104671
23,6,Maureen McCormick,0.0013131474843248725
23,7,Maureen McCormick,0.0012156624579802155
23,1,Rick Perry,0.00015147903468459845
23,2,Rick Perry,0.00015144246572162956
23,3,Rick Perry,0.00015101900498848408
23,1,Ryan Lochte,0.1321926712989807
23,2,Ryan Lochte,0.13219308853149414
23,3,Ryan Lochte,0.12545113265514374
23,4,Ryan Lochte,0.11129000782966614
23,5,Ryan Lochte,0.08796115964651108
23,6,Ryan Lochte,0.06901389360427856
23,7,Ryan Lochte,0.04351440444588661
23,8,Ryan Lochte,0.021514208987355232
23,1,Terra Jole,0.14272649586200714
23,2,Terra Jole,0.14272645115852356
23,3,Terra Jole,0.14487367868423462
23,4,Terra Jole,0.14884734153747559
23,5,Terra Jole,0.1551368534564972
23,6,Terra Jole,0.16050882637500763
23,7,Terra Jole,0.15857292711734772
23,8,Terra Jole,0.14905162155628204
23,9,Terra Jole,0.10016284883022308
23,10,Terra Jole,0.0405588373541832
23,1,Vanilla Ice,0.00030550939845852554
23,2,Vanilla Ice,0.00030544979381375015
23,3,Vanilla Ice,0.00030450348276644945
23,4,Vanilla Ice,0.00030211705598048866
24,1,Bonner Bolton,0.15190479159355164
24,2,Bonner Bolton,0.15190497040748596
24,3,Bonner Bolton,0.15365563333034515
24,4,Bonner Bolton,0.15208065509796143
24,5,Bonner Bolton,0.1499595195055008
24,6,Bonner Bolton,0.13869056105613708
24,7,Bonner Bolton,0.10730630159378052
24,8,Bonner Bolton,0.051388636231422424
24,1,Charo,0.0001868151011876762
24,2,Charo,0.0001867674000095576
24,3,Charo,0.00018611874838825315
24,1,Chris Kattan,0.00014303094940260053
24,2,Chris Kattan,0.00014301296323537827
24,1,David Ross,0.15601390600204468
24,2,David Ross,0.15601393580436707
24,3,David Ross,0.15820321440696716
24,4,David Ross,0.1667623221874237
24,5,David Ross,0.18069113790988922
24,6,David Ross,0.20073151588439941
24,7,David Ross,0.23789702355861664
24,8,David Ross,0.2921038568019867
24,9,David Ross,0.33113744854927063
24,10,David Ross,0.3523053526878357
24,1,Erika Jayne,0.0004088376881554723
24,2,Erika Jayne,0.0004087724955752492
24,3,Erika Jayne,0.0004072024894412607
24,4,Erika Jayne,0.0004032366559840739
24,5,Erika Jayne,0.0003932970867026597
24,1,Heather Morris,0.0006395834498107433
24,2,Heather Morris,0.0006394972442649305
24,3,Heather Morris,0.0006367449532262981
24,4,Heather Morris,0.0006300578825175762
24,5,Heather Morris,0.0006136734155006707
24,6,Heather Morris,0.000577057886403054
24,1,Mr. T,0.0002711068373173475
24,2,Mr. T,0.00027104769833385944
24,3,Mr. T,0.0002700288314372301
24,4,Mr. T,0.0002675517462193966
24,1,Nancy Kerrigan,0.11882156878709793
24,2,Nancy Kerrigan,0.11882174015045166
24,3,Nancy Kerrigan,0.11327729374170303
24,4,Nancy Kerrigan,0.10386432707309723
24,5,Nancy Kerrigan,0.08658679574728012
24,6,Nancy Kerrigan,0.0627177357673645
24,7,Nancy Kerrigan,0.0346875861287117
24,1,Nick Viall,0.13585679233074188
24,2,Nick Viall,0.13585714995861053
24,3,Nick Viall,0.1308266520500183
24,4,Nick Viall,0.11925318837165833
24,5,Nick Viall,0.0991709977388382
24,6,Nick Viall,0.07164385914802551
24,7,Nick Viall,0.03830382600426674
24,1,Normani,0.1436764895915985
24,2,Normani,0.1436762660741806
24,3,Normani,0.14627331495285034
24,4,Normani,0.15358524024486542
24,5,Normani,0.1612774282693863
24,6,Normani,0.17897652089595795
24,7,Normani,0.20607207715511322
24,8,Normani,0.25713616609573364
24,9,Normani,0.3043961226940155
24,10,Normani,0.3238549530506134
24,1,Rashad Jennings,0.14740988612174988
24,2,Rashad Jennings,0.14740969240665436
24,3,Rashad Jennings,0.1511726826429367
24,4,Rashad Jennings,0.1553478091955185
24,5,Rashad Jennings,0.1685003638267517
24,6,Rashad Jennings,0.1853751838207245
24,7,Rashad Jennings,0.2146158516407013
24,8,Rashad Jennings,0.2647249698638916
24,9,Rashad Jennings,0.3043818771839142
24,10,Rashad Jennings,0.3238397538661957
24,1,Simone Biles,0.1446671485900879
24,2,Simone Biles,0.1446671038866043
24,3,Simone Biles,0.14509117603302002
24,4,Simone Biles,0.14780563116073608
24,5,Simone Biles,0.15280674397945404
24,6,Simone Biles,0.16128750145435333
24,7,Simone Biles,0.16111735999584198
24,8,Simone Biles,0.13464638590812683
24,9,Simone Biles,0.060084547847509384
25,1,Barbara Corcoran,0.00014828104758635163
25,2,Barbara Corcoran,0.00014824134996160865
25,1,Debbie Gibson,0.00014599182759411633
25,2,Debbie Gibson,0.00014597453991882503
25,1,Derek Fisher,0.0001918734487844631
25,2,Derek Fisher,0.00019183581753168255
25,3,Derek Fisher,0.00019013977725990117
25,4,Derek Fisher,0.0001880727068055421
25,1,Drew Scott,0.14748767018318176
25,2,Drew Scott,0.14748771488666534
25,3,Drew Scott,0.1516667753458023
25,4,Drew Scott,0.1556648164987564
25,5,Drew Scott,0.16570842266082764
25,6,Drew Scott,0.18150201439857483
25,7,Drew Scott,0.19927546381950378
25,8,Drew Scott,0.2357463836669922
25,9,Drew Scott,0.26064440608024597
25,10,Drew Scott,0.2718025743961334
25,1,Frankie Muniz,0.13948684930801392
25,2,Frankie Muniz,0.1394866704940796
25,3,Frankie Muniz,0.1446300595998764
25,4,Frankie Muniz,0.14967481791973114
25,5,Frankie Muniz,0.15791325271129608
25,6,Frankie Muniz,0.17424902319908142
25,7,Frankie Muniz,0.19002099335193634
25,8,Frankie Muniz,0.22109271585941315
25,9,Frankie Muniz,0.24701227247714996
25,10,Frankie Muniz,0.257587194442749
25,1,Jordan Fisher,0.1344660371541977
25,2,Jordan Fisher,0.13446584343910217
25,3,Jordan Fisher,0.1377774477005005
25,4,Jordan Fisher,0.14089901745319366
25,5,Jordan Fisher,0.14990513026714325
25,6,Jordan Fisher,0.16435623168945312
25,7,Jordan Fisher,0.18504337966442108
25,8,Jordan Fisher,0.2040381282567978
25,9,Jordan Fisher,0.22187186777591705
25,10,Jordan Fisher,0.2313709557056427
25,1,Lindsey Stirling,0.1401108056306839
25,2,Lindsey Stirling,0.14011068642139435
25,3,Lindsey Stirling,0.14380429685115814
25,4,Lindsey Stirling,0.14731153845787048
25,5,Lindsey Stirling,0.15567100048065186
25,6,Lindsey Stirling,0.16917085647583008
25,7,Lindsey Stirling,0.19301541149616241
25,8,Lindsey Stirling,0.21587596833705902
25,9,Lindsey Stirling,0.22941729426383972
25,10,Lindsey Stirling,0.23923926055431366
25,1,Nick Lachey,0.0006113243289291859
25,2,Nick Lachey,0.000611242838203907
25,3,Nick Lachey,0.0006051423843018711
25,4,Nick Lachey,0.0005978038534522057
25,5,Nick Lachey,0.0005772443255409598
25,6,Nick Lachey,0.0005318514304235578
25,1,Nikki Bella,0.09421493113040924
