season,week,celebrity_name,bayes_vote_share,bayes_vote_share_sd
13,2,Rob Kardashian,0.1127857193350792,0.0311904214322567
13,3,Rob Kardashian,0.1439550817012787,0.035602305084466934
13,4,Rob Kardashian,0.15244600176811218,0.041109178215265274
13,5,Rob Kardashian,0.16823695600032806,0.039516862481832504
13,6,Rob Kardashian,0.21152468025684357,0.04453873634338379
13,7,Rob Kardashian,0.21182017028331757,0.04226762801408768
13,8,Rob Kardashian,0.2748468518257141,0.05681949481368065
13,9,Rob Kardashian,0.2934555411338806,0.05208253115415573
13,10,Rob Kardashian,0.3108762502670288,0.12235944718122482
14,1,Donald Driver,0.0936555415391922,0.021226489916443825
14,2,Donald Driver,0.11214842647314072,0.03574309125542641
14,3,Donald Driver,0.11059194803237915,0.03232114762067795
14,4,Donald Driver,0.13619151711463928,0.0332915261387825
14,5,Donald Driver,0.14968036115169525,0.04087301343679428
14,6,Donald Driver,0.16924552619457245,0.036376506090164185
14,7,Donald Driver,0.2107098400592804,0.051731761544942856
14,8,Donald Driver,0.2504526376724243,0.04495372250676155
14,9,Donald Driver,0.3200532793998718,0.053216833621263504
14,10,Donald Driver,0.35702022910118103,0.13873165845870972
14,1,Gavin DeGraw,0.08052611351013184,0.018311435356736183
14,2,Gavin DeGraw,0.06696860492229462,0.021536581218242645
14,3,Gavin DeGraw,0.04433567076921463,0.01560286059975624
14,4,Gavin DeGraw,0.02541842870414257,0.010144339874386787
14,5,Gavin DeGraw,0.010726893320679665,0.0030909681227058172
14,1,Gladys Knight,0.09064546227455139,0.02184840850532055
14,2,Gladys Knight,0.10029570758342743,0.03119421750307083
14,3,Gladys Knight,0.09004592150449753,0.02687840722501278
14,4,Gladys Knight,0.0674908310174942,0.023781858384609222
14,5,Gladys Knight,0.037445034831762314,0.011739090085029602
14,6,Gladys Knight,0.014652006328105927,0.0038546305149793625
14,1,Jack Wagner,0.06017262116074562,0.014714228920638561
14,2,Jack Wagner,0.025547850877046585,0.008145570755004883
14,3,Jack Wagner,0.00980700459331274,0.002899958286434412
14,1,Jaleel White,0.0998644083738327,0.02416655793786049
14,2,Jaleel White,0.0980951115489006,0.02555973269045353
14,3,Jaleel White,0.11190696805715561,0.03493143990635872
14,4,Jaleel White,0.09762876480817795,0.03248642012476921
14,5,Jaleel White,0.06856229901313782,0.02476453222334385
14,6,Jaleel White,0.03306368365883827,0.010173887945711613
14,7,Jaleel White,0.014395423233509064,0.0044461814686656
14,1,Katherine Jenkins,0.0905701220035553,0.022238390520215034
14,2,Katherine Jenkins,0.10398522019386292,0.03716244176030159
14,3,Katherine Jenkins,0.11781632155179977,0.034201160073280334
14,4,Katherine Jenkins,0.12777912616729736,0.03432425111532211
14,5,Katherine Jenkins,0.14472593367099762,0.03560929372906685
14,6,Katherine Jenkins,0.16276252269744873,0.04753931611776352
14,7,Katherine Jenkins,0.2115156352519989,0.0542740672826767
14,8,Katherine Jenkins,0.24651561677455902,0.04326094686985016
14,9,Katherine Jenkins,0.3317609429359436,0.052311256527900696
14,10,Katherine Jenkins,0.32107996940612793,0.1273127794265747
14,1,Maria Menounos,0.0950695127248764,0.022486187517642975
14,2,Maria Menounos,0.10510601848363876,0.02906857058405876
14,3,Maria Menounos,0.10991866886615753,0.027960877865552902
14,4,Maria Menounos,0.12965045869350433,0.03050130419433117
14,5,Maria Menounos,0.1593894511461258,0.03938092291355133
14,6,Maria Menounos,0.17088046669960022,0.04144624248147011
14,7,Maria Menounos,0.16763991117477417,0.04540048912167549
14,8,Maria Menounos,0.17244823276996613,0.04148559272289276
14,9,Maria Menounos,0.04544755443930626,0.01155321579426527
14,1,Martina Navratilova,0.04826793074607849,0.011982819996774197
14,2,Martina Navratilova,0.014720558188855648,0.004362414125353098
14,1,Melissa Gilbert,0.0940888300538063,0.01900363527238369
14,2,Melissa Gilbert,0.11242567002773285,0.027036968618631363
14,3,Melissa Gilbert,0.13510741293430328,0.036029644310474396
14,4,Melissa Gilbert,0.13947385549545288,0.03751916438341141
14,5,Melissa Gilbert,0.14952480792999268,0.03923293948173523
14,6,Melissa Gilbert,0.14266100525856018,0.036436256021261215
14,7,Melissa Gilbert,0.10493475198745728,0.028144728392362595
14,8,Melissa Gilbert,0.035942479968070984,0.011244210414588451
14,1,Roshon Fegan,0.08683368563652039,0.020752761512994766
14,2,Roshon Fegan,0.11021056771278381,0.028681203722953796
14,3,Roshon Fegan,0.12249051779508591,0.034538716077804565
14,4,Roshon Fegan,0.12738220393657684,0.03507228195667267
14,5,Roshon Fegan,0.1362738013267517,0.038088779896497726
14,6,Roshon Fegan,0.12869442999362946,0.03438803553581238
14,7,Roshon Fegan,0.09886842966079712,0.027722414582967758
14,8,Roshon Fegan,0.0316433422267437,0.009467373602092266
14,1,Sherri Sheperd,0.06308949738740921,0.016835950314998627
14,2,Sherri Sheperd,0.04713413864374161,0.01835198886692524
14,3,Sherri Sheperd,0.019634557887911797,0.007402405608445406
14,4,Sherri Sheperd,0.009288649074733257,0.002900663297623396
14,1,William Levy,0.09721627086400986,0.023882796987891197
14,2,William Levy,0.10336204618215561,0.030003422871232033
14,3,William Levy,0.12834499776363373,0.032048579305410385
14,4,William Levy,0.13969622552394867,0.03971486911177635
14,5,William Levy,0.1436714380979538,0.03585374727845192
14,6,William Levy,0.17804032564163208,0.03710901737213135
14,7,William Levy,0.19193609058856964,0.04183421656489372
14,8,William Levy,0.2629975378513336,0.05187783017754555
14,9,William Levy,0.3027383089065552,0.047756925225257874
14,10,William Levy,0.3218996524810791,0.12097858637571335
15,1,Apolo Anton Ohno,0.08873091638088226,0.0200809258967638
15,2,Apolo Anton Ohno,0.1127907782793045,0.030819153413176537
15,3,Apolo Anton Ohno,0.12742792069911957,0.031905222684144974
15,4,Apolo Anton Ohno,0.1396700143814087,0.03423183783888817
15,5,Apolo Anton Ohno,0.1434142291545868,0.04532710462808609
15,6,Apolo Anton Ohno,0.1401871144771576,0.0346873439848423
15,7,Apolo Anton Ohno,0.14476372301578522,0.04754092916846275
15,8,Apolo Anton Ohno,0.13153964281082153,0.03590047359466553
15,9,Apolo Anton Ohno,0.04517461732029915,0.012387072667479515
15,1,Bristol Palin,0.07355654984712601,0.019887873902916908
15,2,Bristol Palin,0.04783743992447853,0.018913395702838898
15,3,Bristol Palin,0.027657464146614075,0.009908720850944519
15,4,Bristol Palin,0.010159668512642384,0.003144472371786833
15,1,Drew Lachey,0.0652795061469078,0.01587810181081295
15,2,Drew Lachey,0.0331534706056118,0.010321811772882938
15,3,Drew Lachey,0.014365430921316147,0.004320440348237753
15,1,Emmitt Smith,0.08909719437360764,0.0184160266071558
15,2,Emmitt Smith,0.11556565016508102,0.03380487114191055
15,3,Emmitt Smith,0.12540484964847565,0.02977028116583824
15,4,Emmitt Smith,0.15786907076835632,0.04354482516646385
15,5,Emmitt Smith,0.1495753675699234,0.04474474862217903
15,6,Emmitt Smith,0.15251706540584564,0.04103238508105278
15,7,Emmitt Smith,0.15245559811592102,0.05121944472193718
15,8,Emmitt Smith,0.13150343298912048,0.03289688006043434
15,9,Emmitt Smith,0.04498378187417984,0.012143109925091267
15,1,Gilles Marini,0.0898045152425766,0.021331846714019775
15,2,Gilles Marini,0.10847729444503784,0.03407174348831177
15,3,Gilles Marini,0.12277460843324661,0.037190429866313934
15,4,Gilles Marini,0.10600396245718002,0.02930980920791626
15,5,Gilles Marini,0.08863122016191483,0.025374574586749077
15,6,Gilles Marini,0.08181771636009216,0.026253733783960342
15,7,Gilles Marini,0.03979736939072609,0.013770505785942078
15,8,Gilles Marini,0.018087102100253105,0.005398667883127928
15,1,Helio Castroneves,0.05938480421900749,0.0151804368942976
15,2,Helio Castroneves,0.030993979424238205,0.010487164370715618
15,3,Helio Castroneves,0.014746557921171188,0.00450855540111661
15,1,Joey Fatone,0.050057221204042435,0.013274221681058407
15,2,Joey Fatone,0.011156001128256321,0.0031281164847314358
15,1,Kelly Monaco,0.09263785183429718,0.02110329642891884
15,2,Kelly Monaco,0.11009374260902405,0.03009929321706295
15,3,Kelly Monaco,0.13932080566883087,0.034778520464897156
15,4,Kelly Monaco,0.13025611639022827,0.035049766302108765
15,5,Kelly Monaco,0.1794397532939911,0.04641808941960335
15,6,Kelly Monaco,0.16306547820568085,0.03845924511551857
15,7,Kelly Monaco,0.21773067116737366,0.061416879296302795
15,8,Kelly Monaco,0.23865345120429993,0.0481281504034996
15,9,Kelly Monaco,0.3128989338874817,0.05400702357292175
15,10,Kelly Monaco,0.3287379741668701,0.11397825181484222
15,1,Kirstie Alley,0.09820114076137543,0.024263476952910423
15,2,Kirstie Alley,0.11987932026386261,0.03322294354438782
15,3,Kirstie Alley,0.12366575002670288,0.03495316952466965
15,4,Kirstie Alley,0.14027123153209686,0.042354196310043335
15,5,Kirstie Alley,0.1150704175233841,0.033965013921260834
15,6,Kirstie Alley,0.09408379346132278,0.024380411952733994
15,7,Kirstie Alley,0.04316440597176552,0.015520485118031502
15,8,Kirstie Alley,0.020159365609288216,0.00654245400801301
15,1,Melissa Rycroft,0.0949261486530304,0.021305443719029427
15,2,Melissa Rycroft,0.11359130591154099,0.03167382627725601
15,3,Melissa Rycroft,0.12166042625904083,0.033533431589603424
15,4,Melissa Rycroft,0.13434581458568573,0.037661369889974594
15,5,Melissa Rycroft,0.15541738271713257,0.041797738522291183
15,6,Melissa Rycroft,0.17942821979522705,0.04140052571892738
15,7,Melissa Rycroft,0.20318420231342316,0.06082255020737648
15,8,Melissa Rycroft,0.2215317338705063,0.04330471530556679
15,9,Melissa Rycroft,0.29776009917259216,0.05003409832715988
15,10,Melissa Rycroft,0.3613111078739166,0.127363383769989
15,1,Pamela Anderson,0.025295283645391464,0.005018752999603748
15,1,Sabrina Bryan,0.08119072765111923,0.01955661177635193
15,2,Sabrina Bryan,0.07575741410255432,0.02655908092856407
15,3,Sabrina Bryan,0.06472741812467575,0.023762419819831848
15,4,Sabrina Bryan,0.042632490396499634,0.016179772093892097
15,5,Sabrina Bryan,0.0196421779692173,0.007203022483736277
15,6,Sabrina Bryan,0.008899359963834286,0.002917535835877061
15,1,Shawn Johnson,0.09183819591999054,0.02213655784726143
15,2,Shawn Johnson,0.12070350348949432,0.034621089696884155
15,3,Shawn Johnson,0.11824876070022583,0.03208252042531967
15,4,Shawn Johnson,0.13879160583019257,0.03536373749375343
15,5,Shawn Johnson,0.14880937337875366,0.0370132215321064
15,6,Shawn Johnson,0.18000124394893646,0.043381012976169586
15,7,Shawn Johnson,0.1989039033651352,0.05164419487118721
15,8,Shawn Johnson,0.23852530121803284,0.04963412880897522
15,9,Shawn Johnson,0.29918259382247925,0.0541803315281868
15,10,Shawn Johnson,0.30995097756385803,0.11798693984746933
16,1,Alexandra Raisman,0.09087857604026794,0.020669417455792427
16,2,Alexandra Raisman,0.10660911351442337,0.03727446869015694
16,3,Alexandra Raisman,0.10943760722875595,0.032421041280031204
16,4,Alexandra Raisman,0.13174207508563995,0.03307877480983734
16,5,Alexandra Raisman,0.14254415035247803,0.03925745561718941
16,6,Alexandra Raisman,0.15445268154144287,0.03264005109667778
16,7,Alexandra Raisman,0.17809003591537476,0.05083024129271507
16,8,Alexandra Raisman,0.18179866671562195,0.04078631475567818
16,9,Alexandra Raisman,0.15965598821640015,0.04108668863773346
16,10,Alexandra Raisman,0.04539799690246582,0.016064530238509178
16,1,Andy Dick,0.09242582321166992,0.020712170749902725
16,2,Andy Dick,0.10872697830200195,0.03385945409536362
16,3,Andy Dick,0.12375384569168091,0.035631995648145676
16,4,Andy Dick,0.12791118025779724,0.038707949221134186
16,5,Andy Dick,0.10596020519733429,0.028641868382692337
16,6,Andy Dick,0.06285230815410614,0.02128620259463787
16,7,Andy Dick,0.021943235769867897,0.0062148855067789555
16,1,D. L. Hughley,0.07461381703615189,0.01834704726934433
16,2,D. L. Hughley,0.05640295147895813,0.019625483080744743
16,3,D. L. Hughley,0.04227207973599434,0.01444083172827959
16,4,D. L. Hughley,0.022672995924949646,0.008998552337288857
16,5,D. L. Hughley,0.010303451679646969,0.0027110956143587828
16,1,Dorothy Hamill,0.08245187997817993,0.019695088267326355
16,2,Dorothy Hamill,0.07463610917329788,0.022152548655867577
16,1,Ingo Rademacher,0.09958839416503906,0.023908380419015884
16,2,Ingo Rademacher,0.1019548624753952,0.028309740126132965
16,3,Ingo Rademacher,0.13609765470027924,0.040744565427303314
16,4,Ingo Rademacher,0.14087453484535217,0.03973422199487686
16,5,Ingo Rademacher,0.15089203417301178,0.042056772857904434
16,6,Ingo Rademacher,0.1523161679506302,0.032484062016010284
16,7,Ingo Rademacher,0.16860029101371765,0.043507713824510574
16,8,Ingo Rademacher,0.12109854817390442,0.036743368953466415
16,9,Ingo Rademacher,0.031368598341941833,0.008867664262652397
16,1,Jacoby Jones,0.08863333612680435,0.021814312785863876
16,2,Jacoby Jones,0.10223428905010223,0.03988485038280487
16,3,Jacoby Jones,0.12009503692388535,0.03578563034534454
16,4,Jacoby Jones,0.1287684142589569,0.03498707339167595
16,5,Jacoby Jones,0.14932897686958313,0.03593802452087402
16,6,Jacoby Jones,0.17484571039676666,0.048265744000673294
16,7,Jacoby Jones,0.21163451671600342,0.05873658135533333
16,8,Jacoby Jones,0.2159353494644165,0.04325111582875252
16,9,Jacoby Jones,0.27337390184402466,0.04963254556059837
16,10,Jacoby Jones,0.3140326142311096,0.06157183274626732
16,1,Kellie Pickler,0.09208863973617554,0.021910004317760468
16,2,Kellie Pickler,0.09985210746526718,0.03033953346312046
16,3,Kellie Pickler,0.10787071287631989,0.02801678329706192
16,4,Kellie Pickler,0.12412507832050323,0.030268168076872826
16,5,Kellie Pickler,0.14991676807403564,0.03922581672668457
16,6,Kellie Pickler,0.1600307673215866,0.03916778415441513
16,7,Kellie Pickler,0.17792852222919464,0.05028972774744034
16,8,Kellie Pickler,0.23475708067417145,0.053550753742456436
16,9,Kellie Pickler,0.2705399990081787,0.04848538339138031
16,10,Kellie Pickler,0.31653064489364624,0.06390943378210068
16,1,Lisa Vanderpump,0.06374293565750122,0.015520360320806503
16,2,Lisa Vanderpump,0.03847663477063179,0.01386950071901083
16,3,Lisa Vanderpump,0.020253457129001617,0.00733626913279295
16,4,Lisa Vanderpump,0.009083962067961693,0.002914489945396781
16,1,Sean Lowe,0.09057486802339554,0.01833605207502842
16,2,Sean Lowe,0.10353974997997284,0.02739339880645275
16,3,Sean Lowe,0.13177907466888428,0.03589131683111191
16,4,Sean Lowe,0.13137470185756683,0.03737199679017067
16,5,Sean Lowe,0.12712626159191132,0.03580676019191742
16,6,Sean Lowe,0.1138523519039154,0.03112301230430603
16,7,Sean Lowe,0.06837480515241623,0.021535564213991165
16,8,Sean Lowe,0.02379906177520752,0.0074952589347958565
16,1,Victor Ortiz,0.07750163972377777,0.018751520663499832
16,2,Victor Ortiz,0.08131950348615646,0.0239191222935915
16,3,Victor Ortiz,0.07564189285039902,0.024647757411003113
16,4,Victor Ortiz,0.05622832849621773,0.019767696037888527
16,5,Victor Ortiz,0.030578942969441414,0.011516456492245197
16,6,Victor Ortiz,0.012335527688264847,0.0035942259710282087
16,1,Wynonna Judd,0.053477998822927475,0.014487920328974724
16,2,Wynonna Judd,0.028793491423130035,0.011210846714675426
16,3,Wynonna Judd,0.01017109677195549,0.003149534808471799
16,1,Zendaya,0.09402197599411011,0.023106882348656654
16,2,Zendaya,0.09745427966117859,0.03104378841817379
16,3,Zendaya,0.12262756377458572,0.03141358867287636
16,4,Zendaya,0.12721864879131317,0.037589650601148605
16,5,Zendaya,0.13334935903549194,0.03369754180312157
16,6,Zendaya,0.16931433975696564,0.035657018423080444
16,7,Zendaya,0.17342858016490936,0.04095691442489624
16,8,Zendaya,0.22261138260364532,0.05339115485548973
16,9,Zendaya,0.2650613784790039,0.04848736524581909
16,10,Zendaya,0.32403889298439026,0.062436867505311966
17,1,Amber Riley,0.09386768192052841,0.021910730749368668
17,2,Amber Riley,0.10762132704257965,0.027718720957636833
17,3,Amber Riley,0.1143946424126625,0.031073428690433502
17,4,Amber Riley,0.13146083056926727,0.03666238486766815
17,5,Amber Riley,0.14480344951152802,0.03540653735399246
17,6,Amber Riley,0.15019801259040833,0.04814010113477707
17,7,Amber Riley,0.16538606584072113,0.04077475145459175
17,8,Amber Riley,0.18514175713062286,0.042301639914512634
17,9,Amber Riley,0.2281731218099594,0.044467393308877945
17,10,Amber Riley,0.2367749959230423,0.051843296736478806
17,11,Amber Riley,0.2976698577404022,0.06486127525568008
17,1,Bill Engvall,0.08822052925825119,0.020911552011966705
17,2,Bill Engvall,0.10954372584819794,0.032246898859739304
17,3,Bill Engvall,0.13299249112606049,0.032327402383089066
17,4,Bill Engvall,0.1417533904314041,0.035428110510110855
17,5,Bill Engvall,0.14667412638664246,0.0362449511885643
17,6,Bill Engvall,0.18415799736976624,0.047779686748981476
17,7,Bill Engvall,0.1899871826171875,0.04073726758360863
17,8,Bill Engvall,0.19760726392269135,0.04453130438923836
17,9,Bill Engvall,0.23669356107711792,0.04377354681491852
17,10,Bill Engvall,0.2095523625612259,0.044893600046634674
17,11,Bill Engvall,0.052407752722501755,0.014792588539421558
17,1,Bill Nye,0.06612414121627808,0.017287548631429672
17,2,Bill Nye,0.02968532405793667,0.010151571594178677
17,3,Bill Nye,0.010876864194869995,0.0032874708995223045
17,1,Brant Daugherty,0.09172244369983673,0.020235570147633553
17,2,Brant Daugherty,0.10364475846290588,0.02650253102183342
17,3,Brant Daugherty,0.10306626558303833,0.028901267796754837
17,4,Brant Daugherty,0.11902289092540741,0.03526162728667259
17,5,Brant Daugherty,0.08515030890703201,0.02650669403374195
17,6,Brant Daugherty,0.05265458673238754,0.015792183578014374
17,7,Brant Daugherty,0.025464162230491638,0.008587823249399662
17,8,Brant Daugherty,0.012248840183019638,0.0031322967261075974
17,1,Christina Milian,0.07842732220888138,0.01887746900320053
17,2,Christina Milian,0.055153001099824905,0.020488262176513672
17,3,Christina Milian,0.03521347790956497,0.013063056394457817
17,4,Christina Milian,0.016803687438368797,0.00598259549587965
17,5,Christina Milian,0.007588065229356289,0.002235173713415861
17,1,Corbin Bleu,0.0856228768825531,0.02238745614886284
17,2,Corbin Bleu,0.10572835803031921,0.03170404210686684
17,3,Corbin Bleu,0.10892936587333679,0.03307994082570076
17,4,Corbin Bleu,0.12260597199201584,0.031046723946928978
17,5,Corbin Bleu,0.14257685840129852,0.03402984142303467
17,6,Corbin Bleu,0.1508161872625351,0.043339505791664124
17,7,Corbin Bleu,0.16084024310112,0.0380835197865963
17,8,Corbin Bleu,0.19293241202831268,0.04996455833315849
17,9,Corbin Bleu,0.1992909461259842,0.03672832250595093
17,10,Corbin Bleu,0.2573077976703644,0.05174965038895607
17,11,Corbin Bleu,0.29199889302253723,0.05908218026161194
17,1,Elizabeth Berkley Lauren,0.09010995924472809,0.024268988519906998
17,2,Elizabeth Berkley Lauren,0.10357401520013809,0.027846109122037888
17,3,Elizabeth Berkley Lauren,0.11603906005620956,0.029919840395450592
17,4,Elizabeth Berkley Lauren,0.1171315386891365,0.03153300657868385
17,5,Elizabeth Berkley Lauren,0.1268218606710434,0.03313527628779411
17,6,Elizabeth Berkley Lauren,0.125576451420784,0.04188748076558113
17,7,Elizabeth Berkley Lauren,0.11598417907953262,0.031663164496421814
17,8,Elizabeth Berkley Lauren,0.06955505907535553,0.025303766131401062
17,9,Elizabeth Berkley Lauren,0.018053662031888962,0.005134882405400276
17,1,Jack Osbourne,0.1061285212635994,0.02794133499264717
17,2,Jack Osbourne,0.11420933902263641,0.030972149223089218
17,3,Jack Osbourne,0.13119320571422577,0.03650519624352455
17,4,Jack Osbourne,0.12991374731063843,0.0383031889796257
17,5,Jack Osbourne,0.1400499939918518,0.031108170747756958
17,6,Jack Osbourne,0.1532813310623169,0.046307243406772614
17,7,Jack Osbourne,0.17098312079906464,0.04333021864295006
17,8,Jack Osbourne,0.18263892829418182,0.042287226766347885
17,9,Jack Osbourne,0.21398775279521942,0.042512476444244385
17,10,Jack Osbourne,0.26530441641807556,0.05038765072822571
17,11,Jack Osbourne,0.3579234778881073,0.06698618829250336
17,1,Keyshawn Johnson,0.05454942211508751,0.012763550505042076
17,2,Keyshawn Johnson,0.01289450004696846,0.003876322880387306
17,1,Leah Remini,0.09241937845945358,0.02301868051290512
17,2,Leah Remini,0.11156949400901794,0.03469126671552658
17,3,Leah Remini,0.12955904006958008,0.0391128808259964
17,4,Leah Remini,0.13456261157989502,0.03270933777093887
17,5,Leah Remini,0.1594787985086441,0.036166369915008545
17,6,Leah Remini,0.16069191694259644,0.0461982898414135
17,7,Leah Remini,0.16222968697547913,0.037098389118909836
17,8,Leah Remini,0.15987573564052582,0.04160083085298538
17,9,Leah Remini,0.10380110889673233,0.02734910324215889
17,10,Leah Remini,0.03106020763516426,0.009367217309772968
17,1,"Nicole ""Snooki"" Polizzi",0.08254092186689377,0.021273422986268997
17,2,"Nicole ""Snooki"" Polizzi",0.09857021272182465,0.03083939105272293
17,3,"Nicole ""Snooki"" Polizzi",0.09364982694387436,0.02603398635983467
17,4,"Nicole ""Snooki"" Polizzi",0.07555887848138809,0.02420550398528576
17,5,"Nicole ""Snooki"" Polizzi",0.04685646668076515,0.017792880535125732
17,6,"Nicole ""Snooki"" Polizzi",0.022623388096690178,0.007773156277835369
17,7,"Nicole ""Snooki"" Polizzi",0.009125424548983574,0.0024584291968494654
17,1,Valerie Harper,0.07026681303977966,0.017335835844278336
17,2,Valerie Harper,0.04780596122145653,0.014788761734962463
17,3,Valerie Harper,0.024085724726319313,0.009897320531308651
17,4,Valerie Harper,0.011186518706381321,0.003217696212232113
18,1,Amy Purdy,0.09168635308742523,0.02063574083149433
18,2,Amy Purdy,0.1122041642665863,0.03498294949531555
18,3,Amy Purdy,0.12848256528377533,0.041963446885347366
18,4,Amy Purdy,0.1568630486726761,0.04580128192901611
18,5,Amy Purdy,0.1603885442018509,0.0424606017768383
18,6,Amy Purdy,0.170113205909729,0.03761548548936844
18,7,Amy Purdy,0.1921781301498413,0.048399653285741806
18,8,Amy Purdy,0.21382799744606018,0.04230612888932228
18,9,Amy Purdy,0.2626393139362335,0.04887334257364273
18,10,Amy Purdy,0.30691227316856384,0.05976160243153572
18,1,Billy Dee Williams,0.09374158084392548,0.02096955105662346
18,2,Billy Dee Williams,0.11683371663093567,0.03306765854358673
18,1,Candace Cameron Bure,0.09318351745605469,0.022485479712486267
18,2,Candace Cameron Bure,0.11748304218053818,0.03376523405313492
18,3,Candace Cameron Bure,0.1508789360523224,0.044968802481889725
18,4,Candace Cameron Bure,0.1570768654346466,0.05072132498025894
18,5,Candace Cameron Bure,0.1697976440191269,0.03839396685361862
18,6,Candace Cameron Bure,0.1875448375940323,0.03883276507258415
18,7,Candace Cameron Bure,0.19745996594429016,0.04225362464785576
18,8,Candace Cameron Bure,0.228255957365036,0.04385734722018242
18,9,Candace Cameron Bure,0.2597188353538513,0.04968858137726784
18,10,Candace Cameron Bure,0.3528977930545807,0.0551518015563488
18,1,Charlie White,0.09055279940366745,0.021486815065145493
18,2,Charlie White,0.10322849452495575,0.027444612234830856
18,3,Charlie White,0.1354544460773468,0.040725938975811005
18,4,Charlie White,0.15264420211315155,0.05142528936266899
18,5,Charlie White,0.1484379768371582,0.034143686294555664
18,6,Charlie White,0.15441764891147614,0.035242438316345215
18,7,Charlie White,0.15488941967487335,0.04472574591636658
18,8,Charlie White,0.10589589923620224,0.03379162773489952
18,9,Charlie White,0.02820071205496788,0.007463162299245596
18,1,Cody Simpson,0.0773581862449646,0.01899944804608822
18,2,Cody Simpson,0.046046461910009384,0.013615935109555721
18,3,Cody Simpson,0.032808221876621246,0.01273714005947113
18,4,Cody Simpson,0.015627091750502586,0.006643427535891533
18,5,Cody Simpson,0.007700831163674593,0.002591322176158428
18,1,Danica McKellar,0.08831067383289337,0.021895188838243484
18,2,Danica McKellar,0.10228997468948364,0.03616971895098686
18,3,Danica McKellar,0.1282394379377365,0.04257269948720932
18,4,Danica McKellar,0.1228746622800827,0.03862375766038895
18,5,Danica McKellar,0.12572260200977325,0.03153197839856148
18,6,Danica McKellar,0.1077469065785408,0.0344790443778038
18,7,Danica McKellar,0.0641273558139801,0.025771990418434143
18,8,Danica McKellar,0.01847686618566513,0.004913704935461283
18,1,Diana Nyad,0.08467309921979904,0.02023291401565075
18,1,Drew Carey,0.07637530565261841,0.018463417887687683
18,2,Drew Carey,0.07091664522886276,0.023631149902939796
18,3,Drew Carey,0.05031465366482735,0.017334043979644775
18,4,Drew Carey,0.030119827017188072,0.011000588536262512
18,5,Drew Carey,0.018352268263697624,0.0055006383918225765
18,6,Drew Carey,0.0100837592035532,0.0030573257245123386
18,1,James Maslow,0.08961395174264908,0.018118198961019516
18,2,James Maslow,0.10318602621555328,0.024836711585521698
18,3,James Maslow,0.14401967823505402,0.044115692377090454
18,4,James Maslow,0.1403004676103592,0.04156829044222832
18,5,James Maslow,0.15078485012054443,0.038739826530218124
18,6,James Maslow,0.17193694412708282,0.039622772485017776
18,7,James Maslow,0.18553665280342102,0.04120621457695961
18,8,James Maslow,0.20922844111919403,0.04765836521983147
18,9,James Maslow,0.17858922481536865,0.04020272195339203
18,10,James Maslow,0.04602378234267235,0.014606695622205734
18,1,Meryl Davis,0.0848601832985878,0.02020840346813202
18,2,Meryl Davis,0.10973239690065384,0.02852746844291687
18,3,Meryl Davis,0.14088819921016693,0.044824108481407166
18,4,Meryl Davis,0.14555908739566803,0.044228289276361465
18,5,Meryl Davis,0.156443789601326,0.04183841124176979
18,6,Meryl Davis,0.1577782779932022,0.03960859403014183
18,7,Meryl Davis,0.19180895388126373,0.04111994430422783
18,8,Meryl Davis,0.22431494295597076,0.04804728925228119
18,9,Meryl Davis,0.2708519697189331,0.04790113866329193
18,10,Meryl Davis,0.29416611790657043,0.05756542831659317
18,1,NeNe Leakes,0.0791768729686737,0.020763037726283073
18,2,NeNe Leakes,0.10451657325029373,0.035562023520469666
18,3,NeNe Leakes,0.08891373872756958,0.02994060516357422
18,4,NeNe Leakes,0.07893478870391846,0.027219075709581375
18,5,NeNe Leakes,0.062371522188186646,0.019406098872423172
18,6,NeNe Leakes,0.04037848860025406,0.0155927874147892
18,7,NeNe Leakes,0.013999436981976032,0.00447039445862174
18,1,Sean Avery,0.050467461347579956,0.012968632392585278
18,2,Sean Avery,0.013562584295868874,0.0037265168502926826
19,1,Alfonso Ribeiro,0.08184126019477844,0.016943570226430893
19,2,Alfonso Ribeiro,0.09905440360307693,0.028742412105202675
19,3,Alfonso Ribeiro,0.1143316924571991,0.03394707292318344
19,4,Alfonso Ribeiro,0.12206793576478958,0.0354883186519146
19,5,Alfonso Ribeiro,0.13847953081130981,0.04155675321817398
19,6,Alfonso Ribeiro,0.13076159358024597,0.03625882416963577
19,7,Alfonso Ribeiro,0.15009741485118866,0.03703738749027252
19,8,Alfonso Ribeiro,0.1850140541791916,0.05183957889676094
19,9,Alfonso Ribeiro,0.2128673791885376,0.038178153336048126
19,10,Alfonso Ribeiro,0.2767254710197449,0.055825330317020416
19,11,Alfonso Ribeiro,0.30165866017341614,0.05539160966873169
19,1,Antonio Sabato Jr.,0.08702390640974045,0.01669487915933132
19,2,Antonio Sabato Jr.,0.10902637243270874,0.03007408231496811
19,3,Antonio Sabato Jr.,0.08576144278049469,0.026727888733148575
19,4,Antonio Sabato Jr.,0.07598374038934708,0.01947641745209694
19,5,Antonio Sabato Jr.,0.041291214525699615,0.013141736388206482
19,6,Antonio Sabato Jr.,0.025230221450328827,0.010544072836637497
19,7,Antonio Sabato Jr.,0.010553929023444653,0.003428215393796563
19,1,Bethany Mota,0.08422547578811646,0.01972156949341297
19,2,Bethany Mota,0.09801415354013443,0.028230741620063782
19,3,Bethany Mota,0.11537319421768188,0.03115931525826454
